#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BRIP1	RPA1	9606.ENSP00000259008	9606.ENSP00000254719	0	0	0	0	0.096	0.469	0.500	0.773	0.938
BRIP1	HUS1	9606.ENSP00000259008	9606.ENSP00000258774	0	0	0	0	0.083	0	0.500	0.419	0.710
BRIP1	POLL	9606.ENSP00000259008	9606.ENSP00000359181	0	0	0	0	0	0	0	0.702	0.702
BRIP1	GEN1	9606.ENSP00000259008	9606.ENSP00000370653	0	0	0	0	0.243	0.101	0.400	0.380	0.713
BRIP1	RECQL5	9606.ENSP00000259008	9606.ENSP00000317636	0.047	0	0	0	0.104	0	0	0.694	0.716
BRIP1	RAD50	9606.ENSP00000259008	9606.ENSP00000368100	0.056	0	0	0	0.049	0.328	0.500	0.222	0.723
BRIP1	EME1	9606.ENSP00000259008	9606.ENSP00000376952	0	0	0	0	0.181	0	0.500	0.390	0.728
BRIP1	FAAP100	9606.ENSP00000259008	9606.ENSP00000333283	0	0	0	0	0	0	0	0.729	0.729
BRIP1	UBE2T	9606.ENSP00000259008	9606.ENSP00000494957	0	0	0	0	0.200	0.051	0	0.687	0.742
BRIP1	TOP3A	9606.ENSP00000259008	9606.ENSP00000321636	0	0	0	0	0.119	0	0.500	0.477	0.749
BRIP1	PMS1	9606.ENSP00000259008	9606.ENSP00000406490	0	0	0	0	0.101	0.602	0	0.359	0.750
BRIP1	XRCC3	9606.ENSP00000259008	9606.ENSP00000451974	0.057	0	0	0	0.128	0	0.500	0.471	0.753
BRIP1	RAD51B	9606.ENSP00000259008	9606.ENSP00000419881	0.057	0	0	0	0.100	0	0.500	0.493	0.756
BRIP1	RMI1	9606.ENSP00000259008	9606.ENSP00000317039	0	0	0	0	0.099	0.071	0.500	0.489	0.757
BRIP1	GTF2H1	9606.ENSP00000259008	9606.ENSP00000265963	0	0	0	0	0	0.608	0	0.408	0.758
BRIP1	FAAP24	9606.ENSP00000259008	9606.ENSP00000466121	0	0	0	0	0.067	0	0	0.768	0.774
BRIP1	RAD52	9606.ENSP00000259008	9606.ENSP00000351284	0	0	0	0	0.047	0.176	0.500	0.537	0.794
BRIP1	POLD1	9606.ENSP00000259008	9606.ENSP00000472445	0.042	0	0	0	0.127	0.071	0.500	0.565	0.800
BRIP1	XRCC2	9606.ENSP00000259008	9606.ENSP00000352271	0	0	0	0	0.179	0	0.500	0.561	0.804
BRIP1	RAD9A	9606.ENSP00000259008	9606.ENSP00000311360	0	0	0	0	0.078	0	0.500	0.624	0.812
BRIP1	RAD17	9606.ENSP00000259008	9606.ENSP00000426191	0.058	0	0	0	0.089	0.089	0.500	0.600	0.815
BRIP1	ERCC4	9606.ENSP00000259008	9606.ENSP00000310520	0	0	0	0	0.123	0	0.400	0.685	0.820
BRIP1	RAD51D	9606.ENSP00000259008	9606.ENSP00000466399	0.057	0	0	0	0.092	0.163	0.500	0.620	0.839
BRIP1	ERCC3	9606.ENSP00000259008	9606.ENSP00000285398	0	0	0	0	0.069	0.576	0	0.689	0.866
BRIP1	DNA2	9606.ENSP00000259008	9606.ENSP00000351185	0	0	0	0	0.292	0	0.500	0.693	0.882
BRIP1	FANCF	9606.ENSP00000259008	9606.ENSP00000330875	0	0	0	0	0	0	0	0.882	0.882
BRIP1	FANCG	9606.ENSP00000259008	9606.ENSP00000367910	0	0	0	0	0.118	0	0	0.875	0.885
BRIP1	EXO1	9606.ENSP00000259008	9606.ENSP00000355506	0	0	0	0	0.400	0.101	0.500	0.664	0.897
BRIP1	MUS81	9606.ENSP00000259008	9606.ENSP00000307853	0	0	0	0	0.087	0	0.500	0.798	0.899
BRIP1	RBBP8	9606.ENSP00000259008	9606.ENSP00000382628	0	0	0	0	0.136	0.069	0.500	0.786	0.902
BRIP1	FANCA	9606.ENSP00000259008	9606.ENSP00000373952	0	0	0	0	0.190	0	0	0.890	0.907
BRIP1	SLX4	9606.ENSP00000259008	9606.ENSP00000294008	0.069	0	0	0	0.109	0	0.500	0.803	0.907
BRIP1	FANCL	9606.ENSP00000259008	9606.ENSP00000385021	0	0	0	0	0.068	0	0	0.910	0.912
BRIP1	FANCC	9606.ENSP00000259008	9606.ENSP00000289081	0	0	0	0	0.109	0	0	0.906	0.913
BRIP1	WRN	9606.ENSP00000259008	9606.ENSP00000298139	0.047	0	0	0	0.108	0	0.500	0.825	0.915
BRIP1	FANCB	9606.ENSP00000259008	9606.ENSP00000498215	0	0	0	0	0.090	0	0	0.917	0.921
BRIP1	CHEK1	9606.ENSP00000259008	9606.ENSP00000391090	0	0	0	0	0.279	0.068	0.800	0.566	0.933
BRIP1	RAD51C	9606.ENSP00000259008	9606.ENSP00000336701	0.057	0	0	0	0.155	0	0.500	0.869	0.941
BRIP1	RAD51	9606.ENSP00000259008	9606.ENSP00000493712	0.057	0	0	0	0.276	0	0.500	0.875	0.951
BRIP1	MMS19	9606.ENSP00000259008	9606.ENSP00000359818	0	0	0	0	0	0.768	0.400	0.745	0.961
BRIP1	FANCM	9606.ENSP00000259008	9606.ENSP00000267430	0	0	0	0	0.154	0.091	0	0.964	0.969
BRIP1	PMS2	9606.ENSP00000259008	9606.ENSP00000265849	0	0	0	0	0.110	0.821	0.900	0.615	0.993
BRIP1	FANCI	9606.ENSP00000259008	9606.ENSP00000310842	0	0	0	0	0.256	0	0	0.993	0.994
BRIP1	FANCD2	9606.ENSP00000259008	9606.ENSP00000287647	0	0	0	0	0.209	0.515	0	0.993	0.997
BRIP1	PALB2	9606.ENSP00000259008	9606.ENSP00000261584	0	0	0	0	0.149	0.292	0.900	0.980	0.998
BRIP1	MRE11	9606.ENSP00000259008	9606.ENSP00000325863	0	0	0	0	0.117	0.994	0.500	0.497	0.998
BRIP1	NBN	9606.ENSP00000259008	9606.ENSP00000265433	0	0	0	0	0.063	0.994	0.500	0.548	0.998
BRIP1	TOPBP1	9606.ENSP00000259008	9606.ENSP00000260810	0	0	0	0	0.158	0.994	0.900	0.984	0.999
CCNH	CDK7	9606.ENSP00000498750	9606.ENSP00000256443	0	0	0	0	0.139	0.999	0.900	0.999	0.999
CCNH	DDB2	9606.ENSP00000498750	9606.ENSP00000256996	0	0	0	0	0.067	0	0.500	0.431	0.711
CCNH	GTF2H4	9606.ENSP00000498750	9606.ENSP00000259895	0	0	0	0	0.097	0.964	0.900	0.958	0.999
CCNH	MNAT1	9606.ENSP00000498750	9606.ENSP00000261245	0	0	0	0	0.459	0.997	0.900	0.997	0.999
CCNH	ERCC8	9606.ENSP00000498750	9606.ENSP00000265038	0	0	0	0	0.149	0	0.500	0.511	0.774
CCNH	GTF2H1	9606.ENSP00000498750	9606.ENSP00000265963	0	0	0	0	0.075	0.990	0.900	0.964	0.999
CCNH	TP53	9606.ENSP00000498750	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.774	0.833
CCNH	GTF2H2	9606.ENSP00000498750	9606.ENSP00000274400	0	0	0	0	0.198	0.975	0.900	0.905	0.999
CCNH	XPC	9606.ENSP00000498750	9606.ENSP00000285021	0	0	0	0	0.067	0.292	0.500	0.454	0.795
CCNH	ERCC3	9606.ENSP00000498750	9606.ENSP00000285398	0	0	0	0	0.075	0.982	0.900	0.995	0.999
CCNH	DDB1	9606.ENSP00000498750	9606.ENSP00000301764	0	0	0	0	0.067	0	0.500	0.526	0.759
CCNH	ERCC6	9606.ENSP00000498750	9606.ENSP00000348089	0	0	0	0	0.049	0.053	0.500	0.422	0.705
CCNH	GTF2E2	9606.ENSP00000498750	9606.ENSP00000348168	0	0	0	0	0.068	0.991	0.500	0.289	0.996
CCNH	RAD23B	9606.ENSP00000498750	9606.ENSP00000350708	0	0	0	0	0.064	0	0.500	0.671	0.832
CCNH	CETN2	9606.ENSP00000498750	9606.ENSP00000359300	0	0	0	0	0.083	0.445	0.500	0.361	0.815
CCNH	MMS19	9606.ENSP00000498750	9606.ENSP00000359818	0	0	0	0	0.058	0.116	0.900	0.451	0.948
CCNH	XPA	9606.ENSP00000498750	9606.ENSP00000364270	0	0	0	0	0.068	0	0.500	0.731	0.864
CCNH	PCNA	9606.ENSP00000498750	9606.ENSP00000368458	0	0	0	0	0.098	0	0.900	0.147	0.916
CCNH	ERCC2	9606.ENSP00000498750	9606.ENSP00000375809	0	0	0	0	0.055	0.995	0.900	0.988	0.999
CCNH	GTF2H3	9606.ENSP00000498750	9606.ENSP00000445162	0	0	0	0	0.140	0.994	0.900	0.901	0.999
CCNH	GTF2H5	9606.ENSP00000498750	9606.ENSP00000476100	0	0	0	0	0.044	0.921	0.540	0.935	0.997
CCNH	ERCC5	9606.ENSP00000498750	9606.ENSP00000498881	0	0	0	0	0.095	0.810	0	0.687	0.941
CDK7	ERCC1	9606.ENSP00000256443	9606.ENSP00000013807	0	0	0	0	0.042	0.456	0	0.629	0.789
CDK7	DDB1	9606.ENSP00000256443	9606.ENSP00000301764	0	0.010	0	0	0.083	0	0.500	0.398	0.700
CDK7	PARP1	9606.ENSP00000256443	9606.ENSP00000355759	0	0	0	0	0.056	0	0.500	0.423	0.703
CDK7	CHEK1	9606.ENSP00000256443	9606.ENSP00000391090	0	0	0	0.603	0.084	0	0.500	0.486	0.744
CDK7	RAD23B	9606.ENSP00000256443	9606.ENSP00000350708	0	0.004	0	0	0.072	0.228	0.500	0.437	0.771
CDK7	CETN2	9606.ENSP00000256443	9606.ENSP00000359300	0	0	0	0	0.056	0.459	0.500	0.311	0.800
CDK7	XPC	9606.ENSP00000256443	9606.ENSP00000285021	0	0	0	0	0.061	0.421	0.500	0.377	0.808
CDK7	ERCC5	9606.ENSP00000256443	9606.ENSP00000498881	0	0	0	0	0.054	0.831	0	0.311	0.880
CDK7	TP53	9606.ENSP00000256443	9606.ENSP00000269305	0	0	0	0	0	0.653	0	0.692	0.888
CDK7	PCNA	9606.ENSP00000256443	9606.ENSP00000368458	0	0	0	0	0.092	0	0.900	0.079	0.909
CDK7	XPA	9606.ENSP00000256443	9606.ENSP00000364270	0	0	0	0	0.044	0.456	0.500	0.712	0.915
CDK7	MMS19	9606.ENSP00000256443	9606.ENSP00000359818	0	0	0	0	0.098	0	0.900	0.362	0.937
CDK7	GTF2E2	9606.ENSP00000256443	9606.ENSP00000348168	0	0	0	0	0.199	0.968	0.500	0.298	0.989
CDK7	GTF2H5	9606.ENSP00000256443	9606.ENSP00000476100	0	0	0	0	0.044	0.957	0.540	0.862	0.997
CDK7	GTF2H3	9606.ENSP00000256443	9606.ENSP00000445162	0	0	0	0	0.124	0.991	0.900	0.853	0.999
CDK7	ERCC3	9606.ENSP00000256443	9606.ENSP00000285398	0	0	0	0	0.072	0.983	0.900	0.991	0.999
CDK7	GTF2H4	9606.ENSP00000256443	9606.ENSP00000259895	0	0	0	0	0.056	0.968	0.900	0.884	0.999
CDK7	MNAT1	9606.ENSP00000256443	9606.ENSP00000261245	0	0	0	0	0.172	0.999	0.900	0.997	0.999
CDK7	GTF2H2	9606.ENSP00000256443	9606.ENSP00000274400	0	0	0	0	0.087	0.977	0.900	0.877	0.999
CDK7	ERCC2	9606.ENSP00000256443	9606.ENSP00000375809	0	0	0	0	0.049	0.991	0.900	0.993	0.999
CDK7	GTF2H1	9606.ENSP00000256443	9606.ENSP00000265963	0	0	0	0	0.110	0.983	0.900	0.921	0.999
CETN2	ERCC1	9606.ENSP00000359300	9606.ENSP00000013807	0	0	0	0	0.067	0	0.900	0.721	0.971
CETN2	MSH2	9606.ENSP00000359300	9606.ENSP00000233146	0	0	0	0	0.074	0.054	0.900	0.168	0.917
CETN2	MSH6	9606.ENSP00000359300	9606.ENSP00000234420	0	0	0	0	0.044	0.054	0.900	0.197	0.917
CETN2	DDB2	9606.ENSP00000359300	9606.ENSP00000256996	0	0	0	0	0.086	0.066	0.500	0.830	0.917
CETN2	GTF2H4	9606.ENSP00000359300	9606.ENSP00000259895	0	0	0	0	0.068	0.445	0.500	0.339	0.806
CETN2	MNAT1	9606.ENSP00000359300	9606.ENSP00000261245	0	0	0	0	0.082	0.236	0.500	0.321	0.730
CETN2	ERCC8	9606.ENSP00000359300	9606.ENSP00000265038	0	0	0	0	0	0	0.900	0.459	0.943
CETN2	MSH3	9606.ENSP00000359300	9606.ENSP00000265081	0	0	0	0	0.047	0.054	0.720	0.242	0.783
CETN2	GTF2H1	9606.ENSP00000359300	9606.ENSP00000265963	0	0	0	0	0.054	0.467	0.500	0.431	0.837
CETN2	XPC	9606.ENSP00000359300	9606.ENSP00000285021	0	0	0	0	0.055	0.988	0.900	0.992	0.999
CETN2	ERCC3	9606.ENSP00000359300	9606.ENSP00000285398	0	0	0	0	0.057	0.445	0.540	0.620	0.896
CETN2	DDB1	9606.ENSP00000359300	9606.ENSP00000301764	0	0	0	0	0.080	0	0.500	0.810	0.905
CETN2	SWSAP1	9606.ENSP00000359300	9606.ENSP00000310008	0	0	0	0	0	0	0.900	0	0.900
CETN2	ERCC4	9606.ENSP00000359300	9606.ENSP00000310520	0	0	0	0	0.077	0	0.900	0.379	0.937
CETN2	PRKDC	9606.ENSP00000359300	9606.ENSP00000313420	0	0	0	0	0.049	0	0.900	0.263	0.923
CETN2	NHEJ1	9606.ENSP00000359300	9606.ENSP00000349313	0	0	0	0	0.129	0	0.900	0.251	0.929
CETN2	RAD23B	9606.ENSP00000359300	9606.ENSP00000350708	0	0	0	0	0.073	0.650	0.900	0.996	0.999
CETN2	XRCC6	9606.ENSP00000359300	9606.ENSP00000352257	0	0	0	0	0.055	0	0.900	0.271	0.925
CETN2	PARP1	9606.ENSP00000359300	9606.ENSP00000355759	0	0	0	0	0.042	0.422	0.500	0.238	0.760
CETN2	RPA2	9606.ENSP00000359300	9606.ENSP00000363017	0	0	0	0	0.055	0.432	0.500	0.170	0.747
CETN2	GTF2H3	9606.ENSP00000359300	9606.ENSP00000445162	0	0	0	0	0.067	0.445	0.500	0.365	0.813
CETN2	XPA	9606.ENSP00000359300	9606.ENSP00000364270	0	0	0	0	0.043	0	0.540	0.668	0.841
CETN2	SEM1	9606.ENSP00000359300	9606.ENSP00000481021	0	0	0	0	0.067	0	0	0.842	0.846
CETN2	GTF2H5	9606.ENSP00000359300	9606.ENSP00000476100	0	0	0	0	0.093	0.467	0.500	0.541	0.874
CETN2	ERCC2	9606.ENSP00000359300	9606.ENSP00000375809	0	0	0	0	0.054	0.445	0.500	0.590	0.877
CETN2	ZSWIM7	9606.ENSP00000359300	9606.ENSP00000382218	0	0	0	0	0.049	0	0.900	0	0.900
CETN2	DCLRE1C	9606.ENSP00000359300	9606.ENSP00000367527	0	0	0	0	0	0	0.900	0.095	0.905
CETN2	POLD1	9606.ENSP00000359300	9606.ENSP00000472445	0	0	0	0	0.044	0	0.900	0.175	0.914
CETN2	LIG4	9606.ENSP00000359300	9606.ENSP00000484288	0	0	0	0	0.049	0	0.900	0.173	0.914
CETN2	XRCC4	9606.ENSP00000359300	9606.ENSP00000421491	0	0	0	0	0.047	0	0.900	0.227	0.919
CETN2	XRCC5	9606.ENSP00000359300	9606.ENSP00000375978	0	0	0	0	0.067	0	0.900	0.283	0.927
CETN2	ERCC5	9606.ENSP00000359300	9606.ENSP00000498881	0	0	0	0	0.044	0	0.900	0.420	0.939
CETN2	RAD23A	9606.ENSP00000359300	9606.ENSP00000467024	0	0	0	0	0.079	0.274	0.500	0.962	0.985
CHAF1A	POLA1	9606.ENSP00000301280	9606.ENSP00000368358	0	0	0	0	0.715	0.088	0	0.315	0.806
CHAF1A	PCNA	9606.ENSP00000301280	9606.ENSP00000368458	0	0	0	0	0.396	0.837	0	0.052	0.898
CHEK1	RPA3	9606.ENSP00000391090	9606.ENSP00000223129	0	0	0	0	0.147	0	0.500	0.606	0.817
CHEK1	FANCE	9606.ENSP00000391090	9606.ENSP00000229769	0	0	0	0	0.102	0.292	0	0.689	0.785
CHEK1	MSH2	9606.ENSP00000391090	9606.ENSP00000233146	0	0	0	0	0.267	0.292	0	0.584	0.765
CHEK1	MSH6	9606.ENSP00000391090	9606.ENSP00000234420	0	0	0	0	0.394	0.292	0	0.659	0.841
CHEK1	RPA1	9606.ENSP00000391090	9606.ENSP00000254719	0	0	0	0	0.080	0	0.500	0.714	0.857
CHEK1	HUS1	9606.ENSP00000391090	9606.ENSP00000258774	0	0	0	0	0.053	0	0.500	0.924	0.960
CHEK1	TOPBP1	9606.ENSP00000391090	9606.ENSP00000260810	0	0	0	0	0.163	0.356	0.800	0.916	0.989
CHEK1	PALB2	9606.ENSP00000391090	9606.ENSP00000261584	0	0	0	0	0.146	0	0	0.664	0.701
CHEK1	LIG1	9606.ENSP00000391090	9606.ENSP00000263274	0	0	0	0	0.172	0.486	0	0.556	0.794
CHEK1	RAD18	9606.ENSP00000391090	9606.ENSP00000264926	0	0	0	0	0.240	0.098	0	0.698	0.775
CHEK1	NBN	9606.ENSP00000391090	9606.ENSP00000265433	0	0	0	0	0.056	0.225	0.500	0.686	0.869
CHEK1	FANCM	9606.ENSP00000391090	9606.ENSP00000267430	0	0	0	0	0.143	0.071	0	0.850	0.870
CHEK1	TP53	9606.ENSP00000391090	9606.ENSP00000269305	0	0	0	0	0.074	0.783	0.900	0.906	0.997
CHEK1	FANCD2	9606.ENSP00000391090	9606.ENSP00000287647	0	0	0	0	0.283	0.464	0.400	0.840	0.958
CHEK1	WRN	9606.ENSP00000391090	9606.ENSP00000298139	0	0	0	0	0.129	0.268	0.500	0.641	0.870
CHEK1	DDB1	9606.ENSP00000391090	9606.ENSP00000301764	0	0	0	0	0.042	0.747	0	0.629	0.902
CHEK1	FEN1	9606.ENSP00000391090	9606.ENSP00000305480	0	0	0	0	0.518	0.099	0	0.688	0.853
CHEK1	MUS81	9606.ENSP00000391090	9606.ENSP00000307853	0	0	0	0	0.086	0.088	0	0.735	0.760
CHEK1	FANCI	9606.ENSP00000391090	9606.ENSP00000310842	0	0	0	0	0.457	0	0.400	0.607	0.861
CHEK1	RAD9A	9606.ENSP00000391090	9606.ENSP00000311360	0	0	0	0	0	0	0.500	0.930	0.963
CHEK1	PRKDC	9606.ENSP00000391090	9606.ENSP00000313420	0	0	0	0	0.124	0.504	0	0.847	0.928
CHEK1	RMI1	9606.ENSP00000391090	9606.ENSP00000317039	0	0	0	0	0.125	0	0.500	0.619	0.818
CHEK1	TOP3A	9606.ENSP00000391090	9606.ENSP00000321636	0	0	0	0	0.048	0.162	0.500	0.435	0.744
CHEK1	POLE	9606.ENSP00000391090	9606.ENSP00000322570	0	0	0	0	0.218	0.480	0	0.447	0.755
CHEK1	MRE11	9606.ENSP00000391090	9606.ENSP00000325863	0	0	0	0	0.074	0.088	0.500	0.724	0.868
CHEK1	RAD51C	9606.ENSP00000391090	9606.ENSP00000336701	0	0	0	0	0.186	0.091	0	0.666	0.731
CHEK1	DNA2	9606.ENSP00000391090	9606.ENSP00000351185	0	0	0	0	0.309	0	0.500	0.710	0.891
CHEK1	RAD52	9606.ENSP00000391090	9606.ENSP00000351284	0	0	0	0	0	0.088	0	0.824	0.833
CHEK1	XRCC6	9606.ENSP00000391090	9606.ENSP00000352257	0	0	0	0	0.063	0.625	0	0.772	0.913
CHEK1	EXO1	9606.ENSP00000391090	9606.ENSP00000355506	0	0	0	0	0.645	0.157	0.500	0.845	0.973
CHEK1	PARP1	9606.ENSP00000391090	9606.ENSP00000355759	0	0	0	0	0.109	0.330	0	0.781	0.858
CHEK1	RAD54L	9606.ENSP00000391090	9606.ENSP00000361043	0	0	0	0	0.451	0.071	0	0.634	0.797
CHEK1	RPA2	9606.ENSP00000391090	9606.ENSP00000363017	0	0	0	0	0.114	0.191	0.500	0.816	0.925
CHEK1	MDC1	9606.ENSP00000391090	9606.ENSP00000365588	0	0	0	0	0.079	0.094	0.400	0.895	0.940
CHEK1	PCNA	9606.ENSP00000391090	9606.ENSP00000368458	0	0	0	0	0.365	0.456	0	0.352	0.757
CHEK1	RAD1	9606.ENSP00000391090	9606.ENSP00000371469	0	0	0	0	0.181	0.130	0.500	0.444	0.775
CHEK1	TP53BP1	9606.ENSP00000391090	9606.ENSP00000371475	0	0	0	0	0.054	0.935	0	0.892	0.992
CHEK1	CHEK2	9606.ENSP00000391090	9606.ENSP00000372023	0	0	0	0.593	0.298	0.922	0	0.526	0.971
CHEK1	FANCA	9606.ENSP00000391090	9606.ENSP00000373952	0	0	0	0	0.248	0	0	0.631	0.710
CHEK1	ERCC2	9606.ENSP00000391090	9606.ENSP00000375809	0	0	0	0	0.073	0.091	0.500	0.617	0.817
CHEK1	XRCC5	9606.ENSP00000391090	9606.ENSP00000375978	0	0	0	0	0.067	0.292	0	0.831	0.879
CHEK1	RBBP8	9606.ENSP00000391090	9606.ENSP00000382628	0	0	0	0	0.102	0.088	0.500	0.789	0.902
CHEK1	UBE2T	9606.ENSP00000391090	9606.ENSP00000494957	0	0	0	0	0.378	0.314	0	0.380	0.712
CHEK1	XRCC3	9606.ENSP00000391090	9606.ENSP00000451974	0	0	0	0	0.084	0.091	0	0.712	0.739
CHEK1	POLD1	9606.ENSP00000391090	9606.ENSP00000472445	0	0	0	0	0.191	0.480	0	0.432	0.740
CHEK1	RECQL4	9606.ENSP00000391090	9606.ENSP00000482313	0	0	0	0	0.191	0.299	0	0.583	0.743
CHEK1	XRCC4	9606.ENSP00000391090	9606.ENSP00000421491	0	0	0	0	0.084	0	0	0.745	0.756
CHEK1	RAD51D	9606.ENSP00000391090	9606.ENSP00000466399	0	0	0	0	0.092	0.091	0.400	0.643	0.800
CHEK1	FAAP24	9606.ENSP00000391090	9606.ENSP00000466121	0	0	0	0	0.054	0	0	0.818	0.821
CHEK1	SEM1	9606.ENSP00000391090	9606.ENSP00000481021	0	0	0	0	0.072	0	0.750	0.370	0.841
CHEK1	H2AX	9606.ENSP00000391090	9606.ENSP00000434024	0	0	0	0	0.149	0.092	0	0.879	0.898
CHEK1	RAD17	9606.ENSP00000391090	9606.ENSP00000426191	0	0	0	0	0.110	0.222	0.500	0.954	0.982
CHEK1	RAD51	9606.ENSP00000391090	9606.ENSP00000493712	0	0	0	0	0.573	0.553	0.750	0.973	0.998
CHEK2	ERCC1	9606.ENSP00000372023	9606.ENSP00000013807	0	0	0	0	0.049	0.065	0	0.730	0.739
CHEK2	FANCE	9606.ENSP00000372023	9606.ENSP00000229769	0	0	0	0	0.099	0	0	0.694	0.712
CHEK2	MLH1	9606.ENSP00000372023	9606.ENSP00000231790	0	0	0	0	0.095	0	0	0.824	0.834
CHEK2	MSH2	9606.ENSP00000372023	9606.ENSP00000233146	0	0	0	0	0.183	0.536	0	0.841	0.934
CHEK2	MSH6	9606.ENSP00000372023	9606.ENSP00000234420	0	0	0	0	0.183	0.075	0	0.866	0.890
CHEK2	HUS1	9606.ENSP00000372023	9606.ENSP00000258774	0	0	0	0	0.049	0.091	0	0.742	0.758
CHEK2	TOPBP1	9606.ENSP00000372023	9606.ENSP00000260810	0	0	0	0	0.072	0.132	0	0.803	0.827
CHEK2	PALB2	9606.ENSP00000372023	9606.ENSP00000261584	0	0	0	0	0.068	0	0	0.919	0.921
CHEK2	NBN	9606.ENSP00000372023	9606.ENSP00000265433	0	0	0	0	0	0.336	0.500	0.822	0.935
CHEK2	PMS2	9606.ENSP00000372023	9606.ENSP00000265849	0	0	0	0	0.120	0	0	0.709	0.734
CHEK2	FANCM	9606.ENSP00000372023	9606.ENSP00000267430	0	0	0	0	0.076	0.319	0	0.729	0.814
CHEK2	TP53	9606.ENSP00000372023	9606.ENSP00000269305	0	0	0	0	0.072	0.833	0.750	0.992	0.999
CHEK2	FANCD2	9606.ENSP00000372023	9606.ENSP00000287647	0	0	0	0	0.140	0	0	0.849	0.865
CHEK2	FANCC	9606.ENSP00000372023	9606.ENSP00000289081	0	0	0	0	0.060	0	0	0.750	0.755
CHEK2	WRN	9606.ENSP00000372023	9606.ENSP00000298139	0	0	0	0	0.102	0.451	0	0.671	0.824
CHEK2	MUS81	9606.ENSP00000372023	9606.ENSP00000307853	0	0	0	0	0.103	0.668	0	0.711	0.906
CHEK2	ERCC4	9606.ENSP00000372023	9606.ENSP00000310520	0	0	0	0	0.094	0.319	0	0.643	0.760
CHEK2	RAD9A	9606.ENSP00000372023	9606.ENSP00000311360	0	0	0	0	0.049	0.306	0	0.974	0.981
CHEK2	PRKDC	9606.ENSP00000372023	9606.ENSP00000313420	0	0	0	0	0.063	0.553	0	0.861	0.937
CHEK2	RNF168	9606.ENSP00000372023	9606.ENSP00000320898	0	0	0	0	0	0	0.500	0.522	0.751
CHEK2	POLE	9606.ENSP00000372023	9606.ENSP00000322570	0	0.023	0	0	0.124	0.297	0	0.669	0.778
CHEK2	MRE11	9606.ENSP00000372023	9606.ENSP00000325863	0	0	0	0	0.085	0.088	0.500	0.789	0.900
CHEK2	RAD51C	9606.ENSP00000372023	9606.ENSP00000336701	0	0	0	0	0.196	0.258	0	0.826	0.887
CHEK2	DNA2	9606.ENSP00000372023	9606.ENSP00000351185	0	0	0	0	0.100	0.125	0	0.715	0.756
CHEK2	RAD52	9606.ENSP00000372023	9606.ENSP00000351284	0	0	0	0	0.074	0.304	0	0.845	0.891
CHEK2	REV3L	9606.ENSP00000372023	9606.ENSP00000351697	0	0	0	0	0.099	0.480	0	0.480	0.735
CHEK2	XRCC6	9606.ENSP00000372023	9606.ENSP00000352257	0	0	0	0	0.067	0.295	0	0.737	0.812
CHEK2	XRCC2	9606.ENSP00000372023	9606.ENSP00000352271	0	0	0	0	0.106	0	0	0.740	0.757
CHEK2	SMC5	9606.ENSP00000372023	9606.ENSP00000354957	0	0	0	0	0.059	0.095	0	0.719	0.740
CHEK2	EXO1	9606.ENSP00000372023	9606.ENSP00000355506	0	0	0	0	0.322	0.408	0	0.763	0.896
CHEK2	PARP1	9606.ENSP00000372023	9606.ENSP00000355759	0	0	0	0	0.116	0	0	0.755	0.775
CHEK2	RAD54L	9606.ENSP00000372023	9606.ENSP00000361043	0	0	0	0	0.165	0.118	0	0.653	0.722
CHEK2	RNF8	9606.ENSP00000372023	9606.ENSP00000362578	0	0	0	0	0.062	0.535	0.500	0.585	0.897
CHEK2	MDC1	9606.ENSP00000372023	9606.ENSP00000365588	0	0	0	0	0.096	0.469	0.500	0.964	0.990
CHEK2	RAD50	9606.ENSP00000372023	9606.ENSP00000368100	0	0	0	0	0.050	0.292	0.500	0.437	0.785
CHEK2	RAD1	9606.ENSP00000372023	9606.ENSP00000371469	0	0	0	0	0.179	0.496	0	0.422	0.740
CHEK2	TP53BP1	9606.ENSP00000372023	9606.ENSP00000371475	0	0	0	0	0.049	0.883	0.500	0.951	0.996
CHEK2	MUTYH	9606.ENSP00000372023	9606.ENSP00000500891	0	0	0	0	0.110	0	0	0.719	0.739
CHEK2	POLD1	9606.ENSP00000372023	9606.ENSP00000472445	0	0	0	0	0.163	0.297	0	0.613	0.753
CHEK2	SMC6	9606.ENSP00000372023	9606.ENSP00000404092	0	0	0	0	0.119	0.111	0	0.725	0.766
CHEK2	RBBP8	9606.ENSP00000372023	9606.ENSP00000382628	0	0	0	0	0.126	0	0	0.764	0.785
CHEK2	RAD51B	9606.ENSP00000372023	9606.ENSP00000419881	0	0	0	0	0.156	0.252	0	0.688	0.785
CHEK2	XRCC3	9606.ENSP00000372023	9606.ENSP00000451974	0	0	0	0	0.134	0.222	0	0.739	0.809
CHEK2	RECQL4	9606.ENSP00000372023	9606.ENSP00000482313	0	0	0	0	0.121	0.370	0	0.735	0.840
CHEK2	XRCC5	9606.ENSP00000372023	9606.ENSP00000375978	0	0	0	0	0.053	0.292	0	0.801	0.855
CHEK2	RAD17	9606.ENSP00000372023	9606.ENSP00000426191	0	0	0	0	0.102	0.385	0	0.816	0.889
